name,group,kind,nnz,rows,cols,link
thermomech_dM,Botonakis,Thermal Problem,1423116,204316,204316,https://sparse.tamu.edu/MM/Botonakis/thermomech_dM.tar.gz
thermomech_dK,Botonakis,Thermal Problem,2846228,204316,204316,https://sparse.tamu.edu/MM/Botonakis/thermomech_dK.tar.gz
shallow_water1,MaxPlanck,Computational Fluid Dynamics Problem,327680,81920,81920,https://sparse.tamu.edu/MM/MaxPlanck/shallow_water1.tar.gz
shallow_water2,MaxPlanck,Computational Fluid Dynamics Problem,327680,81920,81920,https://sparse.tamu.edu/MM/MaxPlanck/shallow_water2.tar.gz
12month1,Buss,Undirected Bipartite Graph,22624727,12471,872622,https://sparse.tamu.edu/MM/Buss/12month1.tar.gz
tomographic1,Clark,Computer Graphics/Vision Problem,647495,73159,59498,https://sparse.tamu.edu/MM/Clark/tomographic1.tar.gz
atmosmodd,Bourchtein,Computational Fluid Dynamics Problem,8814880,1270432,1270432,https://sparse.tamu.edu/MM/Bourchtein/atmosmodd.tar.gz
atmosmodj,Bourchtein,Computational Fluid Dynamics Problem,8814880,1270432,1270432,https://sparse.tamu.edu/MM/Bourchtein/atmosmodj.tar.gz
atmosmodl,Bourchtein,Computational Fluid Dynamics Problem,10319760,1489752,1489752,https://sparse.tamu.edu/MM/Bourchtein/atmosmodl.tar.gz
atmosmodm,Bourchtein,Computational Fluid Dynamics Problem,10319760,1489752,1489752,https://sparse.tamu.edu/MM/Bourchtein/atmosmodm.tar.gz
ABACUS_shell_ud,Puri,Model Reduction Problem,218484,23412,23412,https://sparse.tamu.edu/MM/Puri/ABACUS_shell_ud.tar.gz
ABACUS_shell_ld,Puri,Model Reduction Problem,218484,23412,23412,https://sparse.tamu.edu/MM/Puri/ABACUS_shell_ld.tar.gz
ABACUS_shell_md,Puri,Model Reduction Problem,218484,23412,23412,https://sparse.tamu.edu/MM/Puri/ABACUS_shell_md.tar.gz
ABACUS_shell_hd,Puri,Model Reduction Problem,218484,23412,23412,https://sparse.tamu.edu/MM/Puri/ABACUS_shell_hd.tar.gz
LargeRegFile,Stevenson,Circuit Simulation Problem,4944201,2111154,801374,https://sparse.tamu.edu/MM/Stevenson/LargeRegFile.tar.gz
memchip,Freescale,Circuit Simulation Problem,13343948,2707524,2707524,https://sparse.tamu.edu/MM/Freescale/memchip.tar.gz
transient,Freescale,Circuit Simulation Problem,961368,178866,178866,https://sparse.tamu.edu/MM/Freescale/transient.tar.gz
circuit5M,Freescale,Circuit Simulation Problem,59524291,5558326,5558326,https://sparse.tamu.edu/MM/Freescale/circuit5M.tar.gz
circuit5M_dc,Freescale,Circuit Simulation Problem,14865409,3523317,3523317,https://sparse.tamu.edu/MM/Freescale/circuit5M_dc.tar.gz
poli3,Grund,Economic Problem,37849,16955,16955,https://sparse.tamu.edu/MM/Grund/poli3.tar.gz
poli4,Grund,Economic Problem,73249,33833,33833,https://sparse.tamu.edu/MM/Grund/poli4.tar.gz
human_gene1,Belcastro,Undirected Weighted Graph,24669643,22283,22283,https://sparse.tamu.edu/MM/Belcastro/human_gene1.tar.gz
human_gene2,Belcastro,Undirected Weighted Graph,18068388,14340,14340,https://sparse.tamu.edu/MM/Belcastro/human_gene2.tar.gz
mouse_gene,Belcastro,Undirected Weighted Graph,28967291,45101,45101,https://sparse.tamu.edu/MM/Belcastro/mouse_gene.tar.gz
offshore,Um,Electromagnetics Problem,4242673,259789,259789,https://sparse.tamu.edu/MM/Um/offshore.tar.gz
soc-Epinions1,SNAP,Directed Graph,508837,75888,75888,https://sparse.tamu.edu/MM/SNAP/soc-Epinions1.tar.gz
soc-LiveJournal1,SNAP,Directed Graph,68993773,4847571,4847571,https://sparse.tamu.edu/MM/SNAP/soc-LiveJournal1.tar.gz
soc-Slashdot0811,SNAP,Directed Graph,905468,77360,77360,https://sparse.tamu.edu/MM/SNAP/soc-Slashdot0811.tar.gz
soc-Slashdot0902,SNAP,Directed Graph,948464,82168,82168,https://sparse.tamu.edu/MM/SNAP/soc-Slashdot0902.tar.gz
wiki-Vote,SNAP,Directed Graph,103689,8297,8297,https://sparse.tamu.edu/MM/SNAP/wiki-Vote.tar.gz
email-EuAll,SNAP,Directed Graph,420045,265214,265214,https://sparse.tamu.edu/MM/SNAP/email-EuAll.tar.gz
email-Enron,SNAP,Directed Graph,367662,36692,36692,https://sparse.tamu.edu/MM/SNAP/email-Enron.tar.gz
wiki-Talk,SNAP,Directed Graph,5021410,2394385,2394385,https://sparse.tamu.edu/MM/SNAP/wiki-Talk.tar.gz
cit-HepPh,SNAP,Directed Graph,421578,34546,34546,https://sparse.tamu.edu/MM/SNAP/cit-HepPh.tar.gz
cit-HepTh,SNAP,Directed Graph,352807,27770,27770,https://sparse.tamu.edu/MM/SNAP/cit-HepTh.tar.gz
cit-Patents,SNAP,Directed Graph,16518948,3774768,3774768,https://sparse.tamu.edu/MM/SNAP/cit-Patents.tar.gz
ca-AstroPh,SNAP,Undirected Graph,396160,18772,18772,https://sparse.tamu.edu/MM/SNAP/ca-AstroPh.tar.gz
ca-CondMat,SNAP,Undirected Graph,186936,23133,23133,https://sparse.tamu.edu/MM/SNAP/ca-CondMat.tar.gz
ca-GrQc,SNAP,Undirected Graph,28980,5242,5242,https://sparse.tamu.edu/MM/SNAP/ca-GrQc.tar.gz
ca-HepPh,SNAP,Undirected Graph,237010,12008,12008,https://sparse.tamu.edu/MM/SNAP/ca-HepPh.tar.gz
ca-HepTh,SNAP,Undirected Graph,51971,9877,9877,https://sparse.tamu.edu/MM/SNAP/ca-HepTh.tar.gz
web-BerkStan,SNAP,Directed Graph,7600595,685230,685230,https://sparse.tamu.edu/MM/SNAP/web-BerkStan.tar.gz
web-Google,SNAP,Directed Graph,5105039,916428,916428,https://sparse.tamu.edu/MM/SNAP/web-Google.tar.gz
web-NotreDame,SNAP,Directed Graph,1497134,325729,325729,https://sparse.tamu.edu/MM/SNAP/web-NotreDame.tar.gz
web-Stanford,SNAP,Directed Graph,2312497,281903,281903,https://sparse.tamu.edu/MM/SNAP/web-Stanford.tar.gz
amazon0302,SNAP,Directed Graph,1234877,262111,262111,https://sparse.tamu.edu/MM/SNAP/amazon0302.tar.gz
amazon0312,SNAP,Directed Graph,3200440,400727,400727,https://sparse.tamu.edu/MM/SNAP/amazon0312.tar.gz
amazon0505,SNAP,Directed Graph,3356824,410236,410236,https://sparse.tamu.edu/MM/SNAP/amazon0505.tar.gz
amazon0601,SNAP,Directed Graph,3387388,403394,403394,https://sparse.tamu.edu/MM/SNAP/amazon0601.tar.gz
p2p-Gnutella04,SNAP,Directed Graph,39994,10879,10879,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella04.tar.gz
p2p-Gnutella05,SNAP,Directed Graph,31839,8846,8846,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella05.tar.gz
p2p-Gnutella06,SNAP,Directed Graph,31525,8717,8717,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella06.tar.gz
p2p-Gnutella08,SNAP,Directed Graph,20777,6301,6301,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella08.tar.gz
p2p-Gnutella09,SNAP,Directed Graph,26013,8114,8114,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella09.tar.gz
p2p-Gnutella24,SNAP,Directed Graph,65369,26518,26518,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella24.tar.gz
p2p-Gnutella25,SNAP,Directed Graph,54705,22687,22687,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella25.tar.gz
p2p-Gnutella30,SNAP,Directed Graph,88328,36682,36682,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella30.tar.gz
p2p-Gnutella31,SNAP,Directed Graph,147892,62586,62586,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella31.tar.gz
roadNet-CA,SNAP,Undirected Graph,5533214,1971281,1971281,https://sparse.tamu.edu/MM/SNAP/roadNet-CA.tar.gz
roadNet-PA,SNAP,Undirected Graph,3083796,1090920,1090920,https://sparse.tamu.edu/MM/SNAP/roadNet-PA.tar.gz
roadNet-TX,SNAP,Undirected Graph,3843320,1393383,1393383,https://sparse.tamu.edu/MM/SNAP/roadNet-TX.tar.gz
as-735,SNAP,Undirected Graph Sequence,26467,7716,7716,https://sparse.tamu.edu/MM/SNAP/as-735.tar.gz
as-Skitter,SNAP,Undirected Graph,22190596,1696415,1696415,https://sparse.tamu.edu/MM/SNAP/as-Skitter.tar.gz
as-caida,SNAP,Directed Weighted Graph Sequence,106762,31379,31379,https://sparse.tamu.edu/MM/SNAP/as-caida.tar.gz
Oregon-1,SNAP,Undirected Graph Sequence,46818,11492,11492,https://sparse.tamu.edu/MM/SNAP/Oregon-1.tar.gz
Oregon-2,SNAP,Undirected Graph Sequence,65460,11806,11806,https://sparse.tamu.edu/MM/SNAP/Oregon-2.tar.gz
soc-sign-epinions,SNAP,Directed Weighted Graph,841372,131828,131828,https://sparse.tamu.edu/MM/SNAP/soc-sign-epinions.tar.gz
soc-sign-Slashdot081106,SNAP,Directed Weighted Graph,516575,77357,77357,https://sparse.tamu.edu/MM/SNAP/soc-sign-Slashdot081106.tar.gz
soc-sign-Slashdot090216,SNAP,Directed Weighted Graph,545671,81871,81871,https://sparse.tamu.edu/MM/SNAP/soc-sign-Slashdot090216.tar.gz
soc-sign-Slashdot090221,SNAP,Directed Weighted Graph,549202,82144,82144,https://sparse.tamu.edu/MM/SNAP/soc-sign-Slashdot090221.tar.gz
gsm_106857,Dziekonski,Electromagnetics Problem,21758924,589446,589446,https://sparse.tamu.edu/MM/Dziekonski/gsm_106857.tar.gz
flickr,Gleich,Directed Graph,9837214,820878,820878,https://sparse.tamu.edu/MM/Gleich/flickr.tar.gz
minnesota,Gleich,Undirected Graph,6606,2642,2642,https://sparse.tamu.edu/MM/Gleich/minnesota.tar.gz
usroads-48,Gleich,Undirected Graph,323900,126146,126146,https://sparse.tamu.edu/MM/Gleich/usroads-48.tar.gz
usroads,Gleich,Undirected Graph,330870,129164,129164,https://sparse.tamu.edu/MM/Gleich/usroads.tar.gz
DK01R,Fluorem,Computational Fluid Dynamics Problem,11766,903,903,https://sparse.tamu.edu/MM/Fluorem/DK01R.tar.gz
GT01R,Fluorem,Computational Fluid Dynamics Problem,430909,7980,7980,https://sparse.tamu.edu/MM/Fluorem/GT01R.tar.gz
PR02R,Fluorem,Computational Fluid Dynamics Problem,8185136,161070,161070,https://sparse.tamu.edu/MM/Fluorem/PR02R.tar.gz
RM07R,Fluorem,Computational Fluid Dynamics Problem,37464962,381689,381689,https://sparse.tamu.edu/MM/Fluorem/RM07R.tar.gz
ww_36_pmec_36,Rommes,Eigenvalue/Model Reduction Problem,1194,66,66,https://sparse.tamu.edu/MM/Rommes/ww_36_pmec_36.tar.gz
ww_vref_6405,Rommes,Eigenvalue/Model Reduction Problem,48737,13251,13251,https://sparse.tamu.edu/MM/Rommes/ww_vref_6405.tar.gz
xingo_afonso_itaipu,Rommes,Eigenvalue/Model Reduction Problem,48735,13250,13250,https://sparse.tamu.edu/MM/Rommes/xingo_afonso_itaipu.tar.gz
mimo8x8_system,Rommes,Eigenvalue/Model Reduction Problem,48872,13309,13309,https://sparse.tamu.edu/MM/Rommes/mimo8x8_system.tar.gz
mimo28x28_system,Rommes,Eigenvalue/Model Reduction Problem,48737,13251,13251,https://sparse.tamu.edu/MM/Rommes/mimo28x28_system.tar.gz
mimo46x46_system,Rommes,Eigenvalue/Model Reduction Problem,48735,13250,13250,https://sparse.tamu.edu/MM/Rommes/mimo46x46_system.tar.gz
juba40k,Rommes,Eigenvalue/Model Reduction Problem,144945,40337,40337,https://sparse.tamu.edu/MM/Rommes/juba40k.tar.gz
bauru5727,Rommes,Eigenvalue/Model Reduction Problem,145019,40366,40366,https://sparse.tamu.edu/MM/Rommes/bauru5727.tar.gz
zeros_nopss_13k,Rommes,Eigenvalue/Model Reduction Problem,48827,13296,13296,https://sparse.tamu.edu/MM/Rommes/zeros_nopss_13k.tar.gz
descriptor_xingo6u,Rommes,Eigenvalue/Model Reduction Problem,73916,20738,20738,https://sparse.tamu.edu/MM/Rommes/descriptor_xingo6u.tar.gz
nopss_11k,Rommes,Eigenvalue/Model Reduction Problem,44941,11685,11685,https://sparse.tamu.edu/MM/Rommes/nopss_11k.tar.gz
xingo3012,Rommes,Eigenvalue/Model Reduction Problem,74386,20944,20944,https://sparse.tamu.edu/MM/Rommes/xingo3012.tar.gz
bips98_606,Rommes,Eigenvalue/Model Reduction Problem,34738,7135,7135,https://sparse.tamu.edu/MM/Rommes/bips98_606.tar.gz
bips98_1142,Rommes,Eigenvalue/Model Reduction Problem,40983,9735,9735,https://sparse.tamu.edu/MM/Rommes/bips98_1142.tar.gz
bips98_1450,Rommes,Eigenvalue/Model Reduction Problem,44678,11305,11305,https://sparse.tamu.edu/MM/Rommes/bips98_1450.tar.gz
bips07_1693,Rommes,Eigenvalue/Model Reduction Problem,49044,13275,13275,https://sparse.tamu.edu/MM/Rommes/bips07_1693.tar.gz
bips07_1998,Rommes,Eigenvalue/Model Reduction Problem,62198,15066,15066,https://sparse.tamu.edu/MM/Rommes/bips07_1998.tar.gz
bips07_2476,Rommes,Eigenvalue/Model Reduction Problem,66498,16861,16861,https://sparse.tamu.edu/MM/Rommes/bips07_2476.tar.gz
bips07_3078,Rommes,Eigenvalue/Model Reduction Problem,75729,21128,21128,https://sparse.tamu.edu/MM/Rommes/bips07_3078.tar.gz
M10PI_n1,Rommes,Eigenvalue/Model Reduction Problem,1317,528,528,https://sparse.tamu.edu/MM/Rommes/M10PI_n1.tar.gz
M20PI_n1,Rommes,Eigenvalue/Model Reduction Problem,2547,1028,1028,https://sparse.tamu.edu/MM/Rommes/M20PI_n1.tar.gz
M40PI_n1,Rommes,Eigenvalue/Model Reduction Problem,5007,2028,2028,https://sparse.tamu.edu/MM/Rommes/M40PI_n1.tar.gz
M80PI_n1,Rommes,Eigenvalue/Model Reduction Problem,9927,4028,4028,https://sparse.tamu.edu/MM/Rommes/M80PI_n1.tar.gz
M10PI_n,Rommes,Eigenvalue/Model Reduction Problem,1633,682,682,https://sparse.tamu.edu/MM/Rommes/M10PI_n.tar.gz
M20PI_n,Rommes,Eigenvalue/Model Reduction Problem,2881,1182,1182,https://sparse.tamu.edu/MM/Rommes/M20PI_n.tar.gz
M40PI_n,Rommes,Eigenvalue/Model Reduction Problem,5341,2182,2182,https://sparse.tamu.edu/MM/Rommes/M40PI_n.tar.gz
M80PI_n,Rommes,Eigenvalue/Model Reduction Problem,10261,4182,4182,https://sparse.tamu.edu/MM/Rommes/M80PI_n.tar.gz
S10PI_n1,Rommes,Eigenvalue/Model Reduction Problem,1317,528,528,https://sparse.tamu.edu/MM/Rommes/S10PI_n1.tar.gz
S20PI_n1,Rommes,Eigenvalue/Model Reduction Problem,2547,1028,1028,https://sparse.tamu.edu/MM/Rommes/S20PI_n1.tar.gz
S40PI_n1,Rommes,Eigenvalue/Model Reduction Problem,5007,2028,2028,https://sparse.tamu.edu/MM/Rommes/S40PI_n1.tar.gz
S80PI_n1,Rommes,Eigenvalue/Model Reduction Problem,9927,4028,4028,https://sparse.tamu.edu/MM/Rommes/S80PI_n1.tar.gz
S10PI_n,Rommes,Eigenvalue/Model Reduction Problem,1633,682,682,https://sparse.tamu.edu/MM/Rommes/S10PI_n.tar.gz
S20PI_n,Rommes,Eigenvalue/Model Reduction Problem,2881,1182,1182,https://sparse.tamu.edu/MM/Rommes/S20PI_n.tar.gz
S40PI_n,Rommes,Eigenvalue/Model Reduction Problem,5341,2182,2182,https://sparse.tamu.edu/MM/Rommes/S40PI_n.tar.gz
S80PI_n,Rommes,Eigenvalue/Model Reduction Problem,10261,4182,4182,https://sparse.tamu.edu/MM/Rommes/S80PI_n.tar.gz
pdb1HYS,Williams,Weighted Undirected Graph,4344765,36417,36417,https://sparse.tamu.edu/MM/Williams/pdb1HYS.tar.gz
consph,Williams,2D/3D Problem,6010480,83334,83334,https://sparse.tamu.edu/MM/Williams/consph.tar.gz
cant,Williams,2D/3D Problem,4007383,62451,62451,https://sparse.tamu.edu/MM/Williams/cant.tar.gz
mac_econ_fwd500,Williams,Economic Problem,1273389,206500,206500,https://sparse.tamu.edu/MM/Williams/mac_econ_fwd500.tar.gz
mc2depi,Williams,2D/3D Problem,2100225,525825,525825,https://sparse.tamu.edu/MM/Williams/mc2depi.tar.gz
cop20k_A,Williams,2D/3D Problem,2624331,121192,121192,https://sparse.tamu.edu/MM/Williams/cop20k_A.tar.gz
webbase-1M,Williams,Weighted Directed Graph,3105536,1000005,1000005,https://sparse.tamu.edu/MM/Williams/webbase-1M.tar.gz
FullChip,Freescale,Circuit Simulation Problem,26621983,2987012,2987012,https://sparse.tamu.edu/MM/Freescale/FullChip.tar.gz
EternityII_E,Dattorro,Optimization Problem,1503732,11077,262144,https://sparse.tamu.edu/MM/Dattorro/EternityII_E.tar.gz
EternityII_Etilde,Dattorro,Optimization Problem,1170516,10054,204304,https://sparse.tamu.edu/MM/Dattorro/EternityII_Etilde.tar.gz
EternityII_A,Dattorro,Optimization Problem,782087,7362,150638,https://sparse.tamu.edu/MM/Dattorro/EternityII_A.tar.gz
HV15R,Fluorem,Computational Fluid Dynamics Problem,283073458,2017169,2017169,https://sparse.tamu.edu/MM/Fluorem/HV15R.tar.gz
dielFilterV2clx,Dziekonski,Electromagnetics Problem,25309272,607232,607232,https://sparse.tamu.edu/MM/Dziekonski/dielFilterV2clx.tar.gz
dielFilterV2real,Dziekonski,Electromagnetics Problem,48538952,1157456,1157456,https://sparse.tamu.edu/MM/Dziekonski/dielFilterV2real.tar.gz
dielFilterV3clx,Dziekonski,Electromagnetics Problem,32886208,420408,420408,https://sparse.tamu.edu/MM/Dziekonski/dielFilterV3clx.tar.gz
dielFilterV3real,Dziekonski,Electromagnetics Problem,89306020,1102824,1102824,https://sparse.tamu.edu/MM/Dziekonski/dielFilterV3real.tar.gz
adjnoun,Newman,Undirected Graph,850,112,112,https://sparse.tamu.edu/MM/Newman/adjnoun.tar.gz
as-22july06,Newman,Undirected Graph,96872,22963,22963,https://sparse.tamu.edu/MM/Newman/as-22july06.tar.gz
astro-ph,Newman,Undirected Weighted Graph,242502,16706,16706,https://sparse.tamu.edu/MM/Newman/astro-ph.tar.gz
celegansneural,Newman,Directed Weighted Graph,2345,297,297,https://sparse.tamu.edu/MM/Newman/celegansneural.tar.gz
cond-mat,Newman,Undirected Weighted Graph,95188,16726,16726,https://sparse.tamu.edu/MM/Newman/cond-mat.tar.gz
cond-mat-2003,Newman,Undirected Weighted Graph,240058,31163,31163,https://sparse.tamu.edu/MM/Newman/cond-mat-2003.tar.gz
cond-mat-2005,Newman,Undirected Weighted Graph,351382,40421,40421,https://sparse.tamu.edu/MM/Newman/cond-mat-2005.tar.gz
dolphins,Newman,Undirected Graph,318,62,62,https://sparse.tamu.edu/MM/Newman/dolphins.tar.gz
football,Newman,Undirected Multigraph,1226,115,115,https://sparse.tamu.edu/MM/Newman/football.tar.gz
hep-th,Newman,Undirected Weighted Graph,31502,8361,8361,https://sparse.tamu.edu/MM/Newman/hep-th.tar.gz
karate,Newman,Undirected Graph,156,34,34,https://sparse.tamu.edu/MM/Newman/karate.tar.gz
lesmis,Newman,Undirected Weighted Graph,508,77,77,https://sparse.tamu.edu/MM/Newman/lesmis.tar.gz
netscience,Newman,Undirected Weighted Graph,5484,1589,1589,https://sparse.tamu.edu/MM/Newman/netscience.tar.gz
polblogs,Newman,Directed Multigraph,19025,1490,1490,https://sparse.tamu.edu/MM/Newman/polblogs.tar.gz
polbooks,Newman,Undirected Graph,882,105,105,https://sparse.tamu.edu/MM/Newman/polbooks.tar.gz
power,Newman,Undirected Graph,13188,4941,4941,https://sparse.tamu.edu/MM/Newman/power.tar.gz
PGPgiantcompo,Arenas,Undirected Multigraph,48632,10680,10680,https://sparse.tamu.edu/MM/Arenas/PGPgiantcompo.tar.gz
jazz,Arenas,Undirected Multigraph,5484,198,198,https://sparse.tamu.edu/MM/Arenas/jazz.tar.gz
celegans_metabolic,Arenas,Undirected Multigraph,4065,453,453,https://sparse.tamu.edu/MM/Arenas/celegans_metabolic.tar.gz
email,Arenas,Undirected Graph,10902,1133,1133,https://sparse.tamu.edu/MM/Arenas/email.tar.gz
3elt,AG-Monien,2D/3D Problem,27444,4720,4720,https://sparse.tamu.edu/MM/AG-Monien/3elt.tar.gz
3elt_dual,AG-Monien,2D/3D Problem,26556,9000,9000,https://sparse.tamu.edu/MM/AG-Monien/3elt_dual.tar.gz
airfoil1,AG-Monien,2D/3D Problem,24578,4253,4253,https://sparse.tamu.edu/MM/AG-Monien/airfoil1.tar.gz
airfoil1_dual,AG-Monien,2D/3D Problem,23626,8034,8034,https://sparse.tamu.edu/MM/AG-Monien/airfoil1_dual.tar.gz
big_dual,AG-Monien,2D/3D Problem,89858,30269,30269,https://sparse.tamu.edu/MM/AG-Monien/big_dual.tar.gz
crack,AG-Monien,2D/3D Problem,60760,10240,10240,https://sparse.tamu.edu/MM/AG-Monien/crack.tar.gz
crack_dual,AG-Monien,2D/3D Problem,60086,20141,20141,https://sparse.tamu.edu/MM/AG-Monien/crack_dual.tar.gz
grid1,AG-Monien,2D/3D Problem,952,252,252,https://sparse.tamu.edu/MM/AG-Monien/grid1.tar.gz
grid1_dual,AG-Monien,2D/3D Problem,840,224,224,https://sparse.tamu.edu/MM/AG-Monien/grid1_dual.tar.gz
grid2,AG-Monien,2D/3D Problem,12864,3296,3296,https://sparse.tamu.edu/MM/AG-Monien/grid2.tar.gz
grid2_dual,AG-Monien,2D/3D Problem,12224,3136,3136,https://sparse.tamu.edu/MM/AG-Monien/grid2_dual.tar.gz
netz4504,AG-Monien,2D/3D Problem,5156,1961,1961,https://sparse.tamu.edu/MM/AG-Monien/netz4504.tar.gz
netz4504_dual,AG-Monien,2D/3D Problem,2342,615,615,https://sparse.tamu.edu/MM/AG-Monien/netz4504_dual.tar.gz
ukerbe1,AG-Monien,2D/3D Problem,15704,5981,5981,https://sparse.tamu.edu/MM/AG-Monien/ukerbe1.tar.gz
ukerbe1_dual,AG-Monien,2D/3D Problem,7076,1866,1866,https://sparse.tamu.edu/MM/AG-Monien/ukerbe1_dual.tar.gz
whitaker3,AG-Monien,2D/3D Problem,57978,9800,9800,https://sparse.tamu.edu/MM/AG-Monien/whitaker3.tar.gz
whitaker3_dual,AG-Monien,2D/3D Problem,57162,19190,19190,https://sparse.tamu.edu/MM/AG-Monien/whitaker3_dual.tar.gz
brack2,AG-Monien,2D/3D Problem,733118,62631,62631,https://sparse.tamu.edu/MM/AG-Monien/brack2.tar.gz
wave,AG-Monien,2D/3D Problem,2118662,156317,156317,https://sparse.tamu.edu/MM/AG-Monien/wave.tar.gz
diag,AG-Monien,2D/3D Problem,8184,2559,2559,https://sparse.tamu.edu/MM/AG-Monien/diag.tar.gz
L,AG-Monien,2D/3D Problem,3640,956,956,https://sparse.tamu.edu/MM/AG-Monien/L.tar.gz
L-9,AG-Monien,2D/3D Problem,71192,17983,17983,https://sparse.tamu.edu/MM/AG-Monien/L-9.tar.gz
stufe,AG-Monien,2D/3D Problem,3736,1036,1036,https://sparse.tamu.edu/MM/AG-Monien/stufe.tar.gz
stufe-10,AG-Monien,2D/3D Problem,92828,24010,24010,https://sparse.tamu.edu/MM/AG-Monien/stufe-10.tar.gz
biplane-9,AG-Monien,2D/3D Problem,84076,21701,21701,https://sparse.tamu.edu/MM/AG-Monien/biplane-9.tar.gz
shock-9,AG-Monien,2D/3D Problem,142580,36476,36476,https://sparse.tamu.edu/MM/AG-Monien/shock-9.tar.gz
bfly,AG-Monien,Undirected Graph Sequence,196608,49152,49152,https://sparse.tamu.edu/MM/AG-Monien/bfly.tar.gz
cage,AG-Monien,Undirected Graph Sequence,5124,366,366,https://sparse.tamu.edu/MM/AG-Monien/cage.tar.gz
cca,AG-Monien,Undirected Graph Sequence,139264,49152,49152,https://sparse.tamu.edu/MM/AG-Monien/cca.tar.gz
ccc,AG-Monien,Undirected Graph Sequence,147456,49152,49152,https://sparse.tamu.edu/MM/AG-Monien/ccc.tar.gz
debr,AG-Monien,Undirected Graph Sequence,4194298,1048576,1048576,https://sparse.tamu.edu/MM/AG-Monien/debr.tar.gz
se,AG-Monien,Undirected Graph Sequence,98300,32768,32768,https://sparse.tamu.edu/MM/AG-Monien/se.tar.gz
cnr-2000,LAW,Directed Graph,3216152,325557,325557,https://sparse.tamu.edu/MM/LAW/cnr-2000.tar.gz
in-2004,LAW,Directed Graph,16917053,1382908,1382908,https://sparse.tamu.edu/MM/LAW/in-2004.tar.gz
eu-2005,LAW,Directed Graph,19235140,862664,862664,https://sparse.tamu.edu/MM/LAW/eu-2005.tar.gz
enron,LAW,Directed Graph,276143,69244,69244,https://sparse.tamu.edu/MM/LAW/enron.tar.gz
amazon-2008,LAW,Directed Graph,5158388,735323,735323,https://sparse.tamu.edu/MM/LAW/amazon-2008.tar.gz
ljournal-2008,LAW,Directed Graph,79023142,5363260,5363260,https://sparse.tamu.edu/MM/LAW/ljournal-2008.tar.gz
hollywood-2009,LAW,Undirected Graph,113891327,1139905,1139905,https://sparse.tamu.edu/MM/LAW/hollywood-2009.tar.gz
dblp-2010,LAW,Undirected Graph,1615400,326186,326186,https://sparse.tamu.edu/MM/LAW/dblp-2010.tar.gz
webbase-2001,LAW,Directed Graph,1019903190,118142155,118142155,https://sparse.tamu.edu/MM/LAW/webbase-2001.tar.gz
uk-2002,LAW,Directed Graph,298113762,18520486,18520486,https://sparse.tamu.edu/MM/LAW/uk-2002.tar.gz
indochina-2004,LAW,Directed Graph,194109311,7414866,7414866,https://sparse.tamu.edu/MM/LAW/indochina-2004.tar.gz
it-2004,LAW,Directed Graph,1150725436,41291594,41291594,https://sparse.tamu.edu/MM/LAW/it-2004.tar.gz
arabic-2005,LAW,Directed Graph,639999458,22744080,22744080,https://sparse.tamu.edu/MM/LAW/arabic-2005.tar.gz
sk-2005,LAW,Directed Graph,1949412601,50636154,50636154,https://sparse.tamu.edu/MM/LAW/sk-2005.tar.gz
uk-2005,LAW,Directed Graph,936364282,39459925,39459925,https://sparse.tamu.edu/MM/LAW/uk-2005.tar.gz
caidaRouterLevel,DIMACS10,Undirected Graph,1218132,192244,192244,https://sparse.tamu.edu/MM/DIMACS10/caidaRouterLevel.tar.gz
chesapeake,DIMACS10,Undirected Graph,340,39,39,https://sparse.tamu.edu/MM/DIMACS10/chesapeake.tar.gz
road_central,DIMACS10,Undirected Graph,33866826,14081816,14081816,https://sparse.tamu.edu/MM/DIMACS10/road_central.tar.gz
road_usa,DIMACS10,Undirected Graph,57708624,23947347,23947347,https://sparse.tamu.edu/MM/DIMACS10/road_usa.tar.gz
citationCiteseer,DIMACS10,Undirected Graph,2313294,268495,268495,https://sparse.tamu.edu/MM/DIMACS10/citationCiteseer.tar.gz
coAuthorsCiteseer,DIMACS10,Undirected Graph,1628268,227320,227320,https://sparse.tamu.edu/MM/DIMACS10/coAuthorsCiteseer.tar.gz
coAuthorsDBLP,DIMACS10,Undirected Graph,1955352,299067,299067,https://sparse.tamu.edu/MM/DIMACS10/coAuthorsDBLP.tar.gz
coPapersCiteseer,DIMACS10,Undirected Graph,32073440,434102,434102,https://sparse.tamu.edu/MM/DIMACS10/coPapersCiteseer.tar.gz
